Mass	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
24.46875	7.411929143358309e-13	7.711467098561742e-13	7.574499838111648e-13	7.162922056706822e-13	7.305584089067896e-13	7.481611359085039e-13	6.693032629859208e-13	7.002669386198257e-13	7.191606251483185e-13	7.534882548627941e-13	7.461719501826447e-13	6.486707330131958e-13	7.150372416560302e-13	7.179981977890881e-13	6.63913314515735e-13	6.873846110366788e-13	6.49250564335041e-13	7.561955618975991e-13	7.207759779651046e-13	7.612786811529715e-13	6.84658818354833e-13
24.5	7.467946617004118e-13	7.630575858674771e-13	7.396560035462241e-13	7.256612303239984e-13	7.31407881308932e-13	7.545216621634987e-13	6.802846046899402e-13	6.895812046381344e-13	7.699801083185798e-13	7.396907522258522e-13	7.624811155723665e-13	6.434982754988106e-13	7.031557953084133e-13	7.201329376566035e-13	6.780716938457887e-13	6.960989402081397e-13	6.614852437504537e-13	7.625943604892826e-13	7.125834210891524e-13	7.799306448071086e-13	6.799550072295046e-13
24.53125	7.589422254712652e-13	7.47813540692005e-13	7.159178848706316e-13	7.342245301328321e-13	7.228710902432156e-13	7.424782360113125e-13	7.124888786597117e-13	6.743356957897295e-13	8.046731141651831e-13	7.155184647902879e-13	7.692897967953582e-13	6.467495267635515e-13	6.916612465060479e-13	7.122443368597076e-13	6.967011603048467e-13	7.153677606883124e-13	6.833375011672249e-13	7.573350041707727e-13	6.93135490410085e-13	7.786961722135166e-13	6.758195348829932e-13
24.5625	7.66865900208441e-13	7.253032267666437e-13	7.151362835244868e-13	7.348446937754938e-13	7.187770344196931e-13	7.149581491075474e-13	7.426070392294037e-13	6.538930638275153e-13	8.148292153856151e-13	6.892826153598319e-13	7.738669188968317e-13	6.506866443226067e-13	6.8224657694127e-13	6.95220356977666e-13	7.191977590727261e-13	7.443948886118323e-13	6.990697083708586e-13	7.430128018924564e-13	6.667277407251815e-13	7.782939874176331e-13	6.715719560318467e-13
24.59375	7.680354290919011e-13	6.966030942183454e-13	7.408094320274228e-13	7.173352081606132e-13	7.327050207880936e-13	6.769902021787344e-13	7.557628568105601e-13	6.322372096342899e-13	8.096994754368259e-13	6.731666005871384e-13	7.855289227247375e-13	6.563233572072502e-13	6.785689631721992e-13	6.757211435358401e-13	7.446421409172677e-13	7.644372873420735e-13	7.103785875511859e-13	7.224183274159857e-13	6.499224444213303e-13	7.766787972311728e-13	6.671673304960157e-13
24.625	7.747753176870487e-13	6.69079592077737e-13	7.641834756134946e-13	6.865529737602738e-13	7.623893920685743e-13	6.504843321972209e-13	7.601577787369473e-13	6.217889701384816e-13	8.011410003276598e-13	6.719043724179308e-13	7.935835690843496e-13	6.749700624808508e-13	6.834947104822353e-13	6.707030764108168e-13	7.615666994600923e-13	7.630982434489453e-13	7.240690794337035e-13	6.970002916842355e-13	6.605603108771063e-13	7.616780470232065e-13	6.698932315980788e-13
24.65625	7.889189518675566e-13	6.565237177687255e-13	7.665030177413101e-13	6.656187103229461e-13	7.957809216273259e-13	6.602952234459336e-13	7.693743645648121e-13	6.279233318202959e-13	7.910672984723366e-13	6.812287279417406e-13	7.831725719331661e-13	7.050809046858786e-13	6.959393456483498e-13	6.898319263905217e-13	7.607947475132826e-13	7.476370325783244e-13	7.327200911982912e-13	6.729656979245768e-13	6.994383371095036e-13	7.398674229698587e-13	6.889698230330699e-13
24.6875	7.920398278210561e-13	6.668986109875652e-13	7.593732500449368e-13	6.759756057857225e-13	8.275366069482315e-13	7.051028597798714e-13	7.78581409413559e-13	6.465573519284784e-13	7.733394003298089e-13	6.987872737049261e-13	7.607945848829567e-13	7.329849617890294e-13	7.115814014413413e-13	7.202999047911662e-13	7.475561510962569e-13	7.309009083730778e-13	7.284116886052683e-13	6.61170228809238e-13	7.433469530020165e-13	7.262539636516963e-13	7.246925498929913e-13
24.71875	7.748045369355971e-13	6.902695645974455e-13	7.570384206664893e-13	7.157235958413222e-13	8.532484614687252e-13	7.550200699021903e-13	7.723859529393251e-13	6.77147519913962e-13	7.462367854725593e-13	7.246348161273064e-13	7.418194205612016e-13	7.57567836587314e-13	7.272020984515348e-13	7.415847992110758e-13	7.345508749867502e-13	7.212575263600141e-13	7.216829130823887e-13	6.66672121153733e-13	7.710850187525597e-13	7.214542548442116e-13	7.673168198919778e-13
24.75	7.53804679266834e-13	7.132547590743554e-13	7.586046591248619e-13	7.639171955599322e-13	8.574412881101612e-13	7.760185181081292e-13	7.534994221451707e-13	7.170616097423865e-13	7.207930541493213e-13	7.511068047909297e-13	7.309320791855367e-13	7.850025425699958e-13	7.408584921757277e-13	7.494864104340415e-13	7.273734023947875e-13	7.207548902328498e-13	7.298349750071986e-13	6.828657648019765e-13	7.811580158764708e-13	7.189900259364779e-13	8.017145974870132e-13
24.78125	7.47530455504769e-13	7.358680179959942e-13	7.60117717466674e-13	8.007016816073687e-13	8.302331261714202e-13	7.572339023181884e-13	7.39247693008066e-13	7.541869689528524e-13	7.121248577802997e-13	7.652774898156411e-13	7.269383120629691e-13	8.070952218185157e-13	7.496177073171295e-13	7.530798359044188e-13	7.191389411048688e-13	7.211535513716727e-13	7.556830053205565e-13	6.956964843617131e-13	7.753532516550921e-13	7.174841233290041e-13	8.115156767060649e-13
24.8125	7.547480977872223e-13	7.57932724828464e-13	7.600575984562097e-13	8.15899810820836e-13	7.847029232996294e-13	7.190668958705071e-13	7.343813599770821e-13	7.768008241856861e-13	7.20999703083397e-13	7.621305387998933e-13	7.318522957794338e-13	8.101139659273671e-13	7.544916839734295e-13	7.561172825007456e-13	7.03854888869232e-13	7.111524368517974e-13	7.808276594745145e-13	6.917389838018151e-13	7.535824720315831e-13	7.142153621991776e-13	7.90914154915473e-13
24.84375	7.635124628889434e-13	7.640729412020097e-13	7.577883633091975e-13	8.086290426319309e-13	7.436074325739561e-13	6.919989212726685e-13	7.315090915817335e-13	7.81107492055233e-13	7.350240750249315e-13	7.497516604955401e-13	7.454753502868228e-13	7.968872957342388e-13	7.583812592672212e-13	7.554095695326557e-13	6.880645142190445e-13	6.914506944441512e-13	7.821662696867737e-13	6.714801241078372e-13	7.28798260889868e-13	7.048170098770956e-13	7.570296928390008e-13
24.875	7.672208137896042e-13	7.449729852102016e-13	7.601431420076188e-13	7.890549650300949e-13	7.230716676451254e-13	6.891935481513622e-13	7.280001796707014e-13	7.687248732533847e-13	7.464329718556706e-13	7.410080036553135e-13	7.577578972281507e-13	7.807872729435894e-13	7.562222332710422e-13	7.519297142398462e-13	6.80628893089813e-13	6.757270524376802e-13	7.623077516449861e-13	6.578733868431441e-13	7.222082632450666e-13	6.935401688709653e-13	7.352444933265978e-13
24.90625	7.683488177298581e-13	7.231739079099908e-13	7.742717057779291e-13	7.747324917012355e-13	7.292296649343e-13	7.047404652037181e-13	7.254646644701268e-13	7.451472707094287e-13	7.527509431753954e-13	7.386430334564709e-13	7.588473035710641e-13	7.65904700772424e-13	7.429856426280357e-13	7.517673549645165e-13	6.834467345361028e-13	6.759211788366637e-13	7.504003928654468e-13	6.756322389576963e-13	7.388728301069292e-13	6.902194744570767e-13	7.308171537552532e-13
24.9375	7.75166985721859e-13	7.328410339506319e-13	7.890644517991041e-13	7.748261125588296e-13	7.50895819048164e-13	7.290997775140362e-13	7.260494289118569e-13	7.215698850059071e-13	7.500418472070058e-13	7.345476765903414e-13	7.504545487639624e-13	7.482763323893304e-13	7.261787200209258e-13	7.57465108431471e-13	6.928481768343764e-13	6.915038745607116e-13	7.60952824190031e-13	7.1895408463446e-13	7.603117354454403e-13	6.991566071749833e-13	7.317991156628734e-13
24.96875	7.912740558266296e-13	7.757718079037801e-13	7.813538769989303e-13	7.825023181501356e-13	7.646107596896712e-13	7.548416644347078e-13	7.350604500078184e-13	7.09591944664939e-13	7.404301781074873e-13	7.258010924042491e-13	7.370336437516334e-13	7.265671896593273e-13	7.136328203719011e-13	7.628669289154455e-13	6.991665276248615e-13	7.169083035551971e-13	7.719977543514667e-13	7.574897198207864e-13	7.672311679203514e-13	7.176005666423291e-13	7.29425742897194e-13
25.0	8.065481876123881e-13	8.137471816174746e-13	7.457862994698916e-13	7.898891501816052e-13	7.589420086308307e-13	7.759879436068651e-13	7.540312233107749e-13	7.131731728608759e-13	7.368493835924195e-13	7.189271964205823e-13	7.221026619534665e-13	7.026386850822464e-13	7.036998479585665e-13	7.56436959511303e-13	6.978467283202949e-13	7.481577748817692e-13	7.594476263139693e-13	7.755357228807214e-13	7.596750377196482e-13	7.405324183723527e-13	7.21027404448904e-13
25.03125	8.100150866892364e-13	8.111874887084536e-13	7.070279149472281e-13	7.96832001423442e-13	7.404313707298771e-13	7.896026497575259e-13	7.743580624809676e-13	7.296673573513324e-13	7.491919953341031e-13	7.184752467449818e-13	7.175898872509301e-13	6.809635863004593e-13	6.991085228086336e-13	7.354122736127899e-13	7.015822384853765e-13	7.761142531599596e-13	7.299089175953621e-13	7.870638819504339e-13	7.483228446625301e-13	7.610451440050181e-13	7.107432589519014e-13
25.0625	8.065875441512493e-13	7.724386451649079e-13	6.945698356741747e-13	8.005011584155675e-13	7.205084510790438e-13	7.940546549282945e-13	7.871918720168958e-13	7.50244972484021e-13	7.696225384420941e-13	7.239775727703457e-13	7.31433847950963e-13	6.683265052487286e-13	7.080078710808291e-13	7.126857155641264e-13	7.190860862489601e-13	7.906143188046721e-13	7.048103962438435e-13	8.062279685007445e-13	7.382917519525856e-13	7.674200359387984e-13	7.105299421744649e-13
25.09375	8.070643220565998e-13	7.292289602028879e-13	7.129791548821096e-13	7.95701991709169e-13	7.135364890088758e-13	7.87906469668781e-13	7.9018567947578e-13	7.605334005796049e-13	7.831976712134592e-13	7.349740390946713e-13	7.478381520813204e-13	6.660862182997218e-13	7.260943690919064e-13	6.978756223081917e-13	7.355559846107529e-13	7.951790810013792e-13	6.950307300176983e-13	8.220672406689111e-13	7.311948897921472e-13	7.550871278065585e-13	7.261689079912648e-13
25.125	8.10278602027259e-13	7.072240471202307e-13	7.433442967066939e-13	7.85014631424219e-13	7.351753212279932e-13	7.715643987431242e-13	7.803531583937262e-13	7.55356280995878e-13	7.856918241011535e-13	7.467860422931405e-13	7.481274172209396e-13	6.66305064508238e-13	7.366813864657928e-13	6.853615982030381e-13	7.396676587195783e-13	8.007352376646071e-13	7.010307590503417e-13	8.195018556984845e-13	7.321625944411991e-13	7.381518356622263e-13	7.447608068450462e-13
25.15625	8.089256261362143e-13	7.08193865963519e-13	7.661048987035735e-13	7.714073520584397e-13	7.810835311872211e-13	7.501581278900049e-13	7.573251379310031e-13	7.475663968067869e-13	7.777009288292835e-13	7.478028070904974e-13	7.432772930124343e-13	6.64355397951566e-13	7.281031246669789e-13	6.693628398952989e-13	7.419579273887367e-13	8.032422383480453e-13	7.202333347777756e-13	8.062641266431969e-13	7.413336437778195e-13	7.288163128560399e-13	7.457106763683607e-13
25.1875	8.042972212719823e-13	7.171494301183579e-13	7.723919160512738e-13	7.490145114384672e-13	8.185588708589653e-13	7.374813650387613e-13	7.343321914085599e-13	7.49723254398621e-13	7.573711623132251e-13	7.325541540557923e-13	7.562393094552589e-13	6.694710974822216e-13	7.049318810972705e-13	6.584981041349303e-13	7.46365534480542e-13	7.883205264784532e-13	7.432335996648831e-13	7.961930268730877e-13	7.499770119170912e-13	7.221400127183086e-13	7.286428947185508e-13
25.21875	7.985450408559691e-13	7.233009764046061e-13	7.611073229996101e-13	7.173954355912948e-13	8.189538999205104e-13	7.435763701817144e-13	7.249488552865668e-13	7.577274311471038e-13	7.290863334070974e-13	7.110568644302928e-13	7.819703543542056e-13	6.914061879449707e-13	6.840043397134121e-13	6.700324431570259e-13	7.399729700513502e-13	7.601836911688697e-13	7.506464525484924e-13	7.848623010189848e-13	7.548127162367024e-13	7.148118360243705e-13	7.156092125121249e-13
25.25	7.812360242227812e-13	7.284637845196562e-13	7.438330550460504e-13	6.935479751266072e-13	7.871991361714514e-13	7.540032508947248e-13	7.240508648372057e-13	7.584302109953089e-13	7.034655518690924e-13	7.000624580900949e-13	7.949092772907562e-13	7.232029103181048e-13	6.780454019431059e-13	7.052331808810042e-13	7.194960230903769e-13	7.395917645675043e-13	7.309404275422648e-13	7.60128830538942e-13	7.606265877563301e-13	7.125983830791327e-13	7.172122054241448e-13
25.28125	7.434798761883632e-13	7.402032545927861e-13	7.439272180047307e-13	6.948090648835337e-13	7.49626435144618e-13	7.436714547122414e-13	7.196233626355353e-13	7.41855145022785e-13	6.874775271628608e-13	7.107555104364505e-13	7.859894375975007e-13	7.500751864238098e-13	6.835307059943618e-13	7.375537355337747e-13	6.977570105905218e-13	7.328852693992693e-13	6.99882534739571e-13	7.23951118237337e-13	7.656702962627326e-13	7.128878650591863e-13	7.250558118308825e-13
25.3125	6.967463173253308e-13	7.650397784893237e-13	7.690425987000316e-13	7.152270312463238e-13	7.271098870567649e-13	7.117862614418324e-13	7.127334204597158e-13	7.09847762167537e-13	6.836094190720843e-13	7.406341165361319e-13	7.669218992506499e-13	7.658907687745076e-13	6.870050318560916e-13	7.384229946255649e-13	6.873509465592231e-13	7.272160846595599e-13	6.853801380601876e-13	6.937048591809658e-13	7.602776372871156e-13	7.049793149423167e-13	7.38380710740838e-13
25.34375	6.612668312228065e-13	8.037135410324248e-13	7.961605550180217e-13	7.342898533137243e-13	7.22845503071945e-13	6.805265444047304e-13	7.123210983735195e-13	6.799440025774539e-13	6.947433080217724e-13	7.713415951966784e-13	7.488689030867024e-13	7.704327627255925e-13	6.823134722153124e-13	7.067080210962362e-13	6.94239533482327e-13	7.139116771706644e-13	6.980413968203647e-13	6.857837323188953e-13	7.396755191853288e-13	6.919166303277768e-13	7.612867042490479e-13
25.375	6.474272073314635e-13	8.423219261845249e-13	7.984112503078844e-13	7.444294746611346e-13	7.259950019627981e-13	6.651331503799984e-13	7.174689444985893e-13	6.709658328073187e-13	7.218302561576295e-13	7.845897325928219e-13	7.395804888649105e-13	7.639037514529934e-13	6.752397035611479e-13	6.655351183354474e-13	7.152826508177723e-13	6.974535966125517e-13	7.259543985914385e-13	6.980211764498478e-13	7.0824032402661e-13	6.876660157105474e-13	7.821540724123333e-13
25.40625	6.551511720284675e-13	8.5289284315615e-13	7.740283566003148e-13	7.486405158990683e-13	7.290895860136148e-13	6.63912447153997e-13	7.155753854043434e-13	6.817319603800998e-13	7.562339968646137e-13	7.828967509004858e-13	7.504016939080538e-13	7.49516497044328e-13	6.710655794071874e-13	6.37591325222675e-13	7.356342640076063e-13	6.810177421989749e-13	7.473244028818882e-13	7.091064389321e-13	6.779123161264333e-13	6.900954959386529e-13	7.86252573464763e-13
25.4375	6.757837562113012e-13	8.232359564007419e-13	7.427859867979725e-13	7.451453191455182e-13	7.385481657663784e-13	6.677732368801093e-13	6.995319579670978e-13	6.956707345601165e-13	7.851032107417111e-13	7.777569278714924e-13	7.782051912597066e-13	7.296513653692882e-13	6.691927285744359e-13	6.273622571960347e-13	7.438732247365409e-13	6.623824752582941e-13	7.438449270598391e-13	7.022373676481009e-13	6.662669005917665e-13	6.830538196687941e-13	7.76179413710526e-13
25.46875	6.949868740398213e-13	7.792362133156316e-13	7.225646404991626e-13	7.393046136221215e-13	7.561021578804394e-13	6.683370762199103e-13	6.769426599134709e-13	7.052080816007111e-13	8.045946721380037e-13	7.65281555573788e-13	7.941526668046872e-13	7.01215398680316e-13	6.69699864140616e-13	6.249384690293347e-13	7.460982244349157e-13	6.490439696110739e-13	7.155473587781847e-13	6.871481465428597e-13	6.839860166966971e-13	6.635350363777548e-13	7.613514311187453e-13
25.5	7.061880919444208e-13	7.57703307648766e-13	7.131659087063202e-13	7.467999200809483e-13	7.645585011449574e-13	6.675968371866459e-13	6.616241842588577e-13	7.181966609967616e-13	8.129714349630612e-13	7.422206295751299e-13	7.792845687325245e-13	6.654983096716915e-13	6.737100569260968e-13	6.254795943336222e-13	7.499941423114165e-13	6.55096853499626e-13	6.865399091240953e-13	6.890786769311874e-13	7.227910219127776e-13	6.432412111637142e-13	7.435412420313259e-13
25.53125	7.181644601922388e-13	7.653574497258619e-13	7.040554120610332e-13	7.678249312401131e-13	7.535867546301644e-13	6.817419350400866e-13	6.667155976608496e-13	7.424136175618323e-13	8.001089482796708e-13	7.283586169089251e-13	7.488223366033941e-13	6.34890523400905e-13	6.793224836820766e-13	6.375366272230731e-13	7.487335404454676e-13	6.771658971407857e-13	6.807457700840069e-13	7.172329678957479e-13	7.599688565083917e-13	6.307552678948281e-13	7.238885597719846e-13
25.5625	7.432195050366408e-13	7.7786144496092e-13	6.93130448869983e-13	7.874564715570909e-13	7.408310076506552e-13	7.207928915189954e-13	6.962821703752897e-13	7.735797679514489e-13	7.647036216057446e-13	7.399300356453198e-13	7.246292866962267e-13	6.215623176743235e-13	6.858899841317989e-13	6.633933853639196e-13	7.383652608598801e-13	6.97931838190835e-13	6.948247858150347e-13	7.528968225777033e-13	7.734399600813069e-13	6.317533302047096e-13	7.079591904032845e-13
25.59375	7.807385380559362e-13	7.76504620152163e-13	6.905432714358894e-13	8.00635111593978e-13	7.483129784227605e-13	7.653668280746539e-13	7.360484834476044e-13	8.003545200717388e-13	7.276577886246305e-13	7.613630862920995e-13	7.153118158562122e-13	6.298436164980936e-13	6.986311485920882e-13	6.844907670180977e-13	7.325293258260424e-13	7.131974589895396e-13	7.145179088154097e-13	7.721537710440873e-13	7.562124754514898e-13	6.542241791709924e-13	7.017655770727438e-13
25.625	8.199521790708264e-13	7.698850779981614e-13	7.093234962070316e-13	8.090049355251316e-13	7.761123558061578e-13	7.857579604336751e-13	7.675361539914716e-13	8.156008420717731e-13	7.097069243053311e-13	7.668320731006595e-13	7.222247431180884e-13	6.587072467340027e-13	7.201119041344572e-13	6.859729255979941e-13	7.393703704838828e-13	7.301385516154946e-13	7.397782473411718e-13	7.736124566469493e-13	7.2501217269344e-13	6.977161903787277e-13	7.111194228956452e-13
